ts,solar,wind,cons,market,spot
2019-01-27 19:00:00+00:00,0.0,20056.2153,56568.0,47.32687823415272,50.44
2019-01-27 20:00:00+00:00,0.0,20110.8435,55004.0,43.69798609788617,47.74
2019-01-27 21:00:00+00:00,0.0,20113.4751,55523.0,44.561835516131424,50.82
2019-01-27 22:00:00+00:00,0.0,19918.967,52918.0,41.20108861081925,44.81
2019-01-27 23:00:00+00:00,0.0,17538.7119,49726.0,34.54405875374633,42.4
2019-01-28 00:00:00+00:00,0.0,17354.0256,48385.0,38.4013967644822,40.97
2019-01-28 01:00:00+00:00,0.0,17244.7772,47799.0,35.26671850862732,40.42
2019-01-28 02:00:00+00:00,0.0,17245.4621,47696.0,31.39942151665954,37.8
2019-01-28 03:00:00+00:00,0.0,17201.7354,49278.0,32.70237317342163,38.09
2019-01-28 04:00:00+00:00,0.0,16745.4342,53293.0,36.402385738780886,41.83
2019-01-28 05:00:00+00:00,0.0,16437.1462,62074.0,48.63856599062066,53.09
2019-01-28 06:00:00+00:00,4.0,16237.2333,68630.0,55.712505682907576,64.04
2019-01-28 07:00:00+00:00,623.0,16602.2247,71160.0,57.50523525085261,64.88
2019-01-28 08:00:00+00:00,2196.0,17023.4373,72029.0,55.88641815199563,62.2
2019-01-28 09:00:00+00:00,3629.0,17340.7692,73153.0,52.71203961608253,58.38
2019-01-28 10:00:00+00:00,4551.0,18870.2689,73690.0,51.5502646372949,55.92
2019-01-28 11:00:00+00:00,4807.0,20469.869,73551.0,50.8684389036392,55.12
2019-01-28 12:00:00+00:00,4373.0,21612.9197,72984.0,50.158070704363794,51.36
2019-01-28 13:00:00+00:00,3335.0,20795.5965,72310.0,50.37300994781791,48.63
2019-01-28 14:00:00+00:00,1911.0,20187.148,71425.0,50.909151210051775,47.34
2019-01-28 15:00:00+00:00,536.0,19623.9756,70622.0,52.20244192619332,48.83
2019-01-28 16:00:00+00:00,6.0,19601.0615,73285.0,60.27873637278134,60.83
2019-01-28 17:00:00+00:00,0.0,19766.5654,74096.0,62.806089608961,59.64
2019-01-28 18:00:00+00:00,0.0,19975.3851,72784.0,61.09444898551949,54.37
2019-01-28 19:00:00+00:00,0.0,20019.5844,68778.0,57.12232767752612,47.54
2019-01-28 20:00:00+00:00,0.0,20191.1765,65491.0,53.83058651892254,45.69
2019-01-28 21:00:00+00:00,0.0,20443.4853,63376.0,54.64096965629297,46.36
2019-01-28 22:00:00+00:00,0.0,20664.8215,59205.0,52.23098074803931,43.91
2019-01-28 23:00:00+00:00,0.0,18374.2849,54994.0,47.15689134964126,44.87
2019-01-29 00:00:00+00:00,0.0,18982.6736,53256.0,49.18916226041004,48.07
2019-01-29 01:00:00+00:00,0.0,18555.6363,52396.0,46.849846904737056,47.49
2019-01-29 02:00:00+00:00,0.0,18195.7035,52362.0,45.71433722163328,44.59
2019-01-29 03:00:00+00:00,0.0,17965.5436,53554.0,51.553725397002985,45.97
2019-01-29 04:00:00+00:00,0.0,16739.955,56764.0,52.64020887179188,46.46
2019-01-29 05:00:00+00:00,0.0,15621.4389,64316.0,60.08752080595718,55.82
2019-01-29 06:00:00+00:00,6.0,14622.1733,70293.0,75.42293554833883,67.67
2019-01-29 07:00:00+00:00,1013.0,14381.1256,72210.0,75.1050412778178,72.8
2019-01-29 08:00:00+00:00,3494.0,14110.0696,72671.0,71.81695095810325,70.63
2019-01-29 09:00:00+00:00,5771.0,13813.7493,73416.0,72.88982746655343,70.38
2019-01-29 10:00:00+00:00,7243.0,13769.3696,73752.0,71.47893944601019,67.51
2019-01-29 11:00:00+00:00,7667.0,13773.2797,73424.0,64.64860986487558,64.03
2019-01-29 12:00:00+00:00,6999.0,13849.127,72861.0,63.0288416973505,63.84
2019-01-29 13:00:00+00:00,5370.0,12554.6318,72079.0,64.0460234416129,66.56
2019-01-29 14:00:00+00:00,3118.0,11444.7807,71199.0,65.56092256061066,66.0
2019-01-29 15:00:00+00:00,914.0,10530.1798,70670.0,66.98351941095628,69.33
2019-01-29 16:00:00+00:00,13.0,10717.6048,73364.0,70.10772206720891,71.45
2019-01-29 17:00:00+00:00,0.0,11030.6364,74403.0,68.16619998228903,72.82
2019-01-29 18:00:00+00:00,0.0,11448.1274,73189.0,68.60508214864703,69.81
2019-01-29 19:00:00+00:00,0.0,11636.0631,69152.0,63.03699320221463,59.51
2019-01-29 20:00:00+00:00,0.0,11928.3316,65918.0,55.82853308608245,55.74
2019-01-29 21:00:00+00:00,0.0,12282.3147,63758.0,54.46277310433466,53.83
2019-01-29 22:00:00+00:00,0.0,12421.2002,60034.0,47.21026463262748,49.34
2019-01-29 23:00:00+00:00,0.0,13936.287,55461.0,43.84716830948156,46.52
2019-01-30 00:00:00+00:00,0.0,14192.1829,53749.0,47.45285303270517,46.36
2019-01-30 01:00:00+00:00,0.0,14873.2847,52851.0,44.815812504057696,45.1
2019-01-30 02:00:00+00:00,0.0,15669.6084,52726.0,42.54460361785963,42.85
2019-01-30 03:00:00+00:00,0.0,16599.9424,53831.0,43.46925411583567,42.74
2019-01-30 04:00:00+00:00,0.0,17691.4771,56976.0,45.67484248210023,46.34
2019-01-30 05:00:00+00:00,0.0,18907.8501,64443.0,50.08521538461538,52.09
2019-01-30 06:00:00+00:00,12.0,20202.4923,70363.0,61.7919749384995,64.99
2019-01-30 07:00:00+00:00,1156.0,20404.422,72425.0,64.03683857019927,68.17
2019-01-30 08:00:00+00:00,3793.0,20542.0997,72996.0,64.01270631950254,66.76
2019-01-30 09:00:00+00:00,6186.0,20652.0987,73818.0,60.1280576040742,59.06
2019-01-30 10:00:00+00:00,7720.0,20332.0342,74190.0,54.05285389648564,53.03
2019-01-30 11:00:00+00:00,8142.0,20030.1798,73816.0,55.28029396164845,54.19
2019-01-30 12:00:00+00:00,7411.0,19763.044,73167.0,52.84191515693243,49.7
2019-01-30 13:00:00+00:00,5669.0,20690.1939,72416.0,53.81059605875779,53.56
2019-01-30 14:00:00+00:00,3280.0,21741.4948,71531.0,56.89371333439043,49.37
2019-01-30 15:00:00+00:00,955.0,22816.7064,70894.0,58.72947072166693,52.65
2019-01-30 16:00:00+00:00,15.0,23504.5112,73225.0,68.35553193783124,60.49
2019-01-30 17:00:00+00:00,0.0,24135.672,74334.0,66.36547338175717,62.53
2019-01-30 18:00:00+00:00,0.0,24683.4451,73112.0,61.94811136746709,59.28
2019-01-30 19:00:00+00:00,0.0,23823.1405,69027.0,52.17788805643535,50.02
2019-01-30 20:00:00+00:00,0.0,22841.2794,65753.0,51.095830357683376,51.01
2019-01-30 21:00:00+00:00,0.0,21758.3598,63556.0,52.222849384057234,50.08
2019-01-30 22:00:00+00:00,0.0,20154.1544,59802.0,49.134168966706845,46.86
2019-01-30 23:00:00+00:00,0.0,16338.9062,55324.0,51.71770023893649,47.17
2019-01-31 00:00:00+00:00,0.0,14785.309,53603.0,50.003954089195815,45.47
2019-01-31 01:00:00+00:00,0.0,13012.5762,52764.0,50.05728291380999,45.43
2019-01-31 02:00:00+00:00,0.0,11399.9887,52999.0,50.1091124933122,46.82
2019-01-31 03:00:00+00:00,0.0,9989.0062,54180.0,49.10701569193704,45.08
2019-01-31 04:00:00+00:00,0.0,9306.8169,57264.0,53.14174171709932,48.7
2019-01-31 05:00:00+00:00,0.0,8788.9287,64766.0,65.00019420301912,62.41
2019-01-31 06:00:00+00:00,14.0,8410.1105,70761.0,79.796842183834,71.7
2019-01-31 07:00:00+00:00,1438.0,7849.4677,72632.0,91.1309269757093,78.49
2019-01-31 08:00:00+00:00,4728.0,7452.3344,73071.0,77.89024772398007,69.08
2019-01-31 09:00:00+00:00,7724.0,7209.2923,73170.0,71.32734116303746,67.35
2019-01-31 10:00:00+00:00,9659.0,7151.0584,73401.0,68.4549736928842,67.94
2019-01-31 11:00:00+00:00,10218.0,7218.6545,72593.0,68.61703424227616,66.81
2019-01-31 12:00:00+00:00,9343.0,7407.7589,71813.0,69.35667736010122,66.22
2019-01-31 13:00:00+00:00,7208.0,6873.5956,70815.0,68.62039423401826,66.16
2019-01-31 14:00:00+00:00,4248.0,6484.1234,70086.0,70.13754975156056,66.16
2019-01-31 15:00:00+00:00,1321.0,6279.3671,69301.0,74.8246427879124,65.35
2019-01-31 16:00:00+00:00,27.0,7208.6523,71964.0,80.17775664302017,66.68
2019-01-31 17:00:00+00:00,0.0,8675.4127,73310.0,80.37536835506735,66.98
2019-01-31 18:00:00+00:00,0.0,10592.1558,72046.0,74.84898739734531,65.4
2019-01-31 19:00:00+00:00,0.0,12010.3234,68442.0,59.911234902637744,59.9
2019-01-31 20:00:00+00:00,0.0,13627.5922,64631.0,52.94422347980144,52.84
2019-01-31 21:00:00+00:00,0.0,15349.6279,62074.0,48.78917176233315,51.36
2019-01-31 22:00:00+00:00,0.0,16586.4334,58180.0,44.95980215687814,46.72
2019-01-31 23:00:00+00:00,0.0,18385.378,55770.0,47.63775154416911,43.55
2019-02-01 00:00:00+00:00,0.0,19429.0625,53868.0,48.462092643213936,45.47
2019-02-01 01:00:00+00:00,0.0,20494.4359,52940.0,46.48894188358482,43.1
2019-02-01 02:00:00+00:00,0.0,21500.2802,52945.0,43.41223730506924,41.1
2019-02-01 03:00:00+00:00,0.0,22416.8713,53972.0,43.53738240946824,41.51
2019-02-01 04:00:00+00:00,0.0,22561.5721,57047.0,46.271653807235424,45.76
2019-02-01 05:00:00+00:00,0.0,22535.2388,64258.0,45.94724338790947,47.72
2019-02-01 06:00:00+00:00,9.0,22397.5653,69893.0,58.9947030298742,54.04
2019-02-01 07:00:00+00:00,1008.0,21458.893,71796.0,62.91706057674742,56.66
2019-02-01 08:00:00+00:00,3226.0,20499.6597,71967.0,61.22910657856924,55.93
2019-02-01 09:00:00+00:00,5241.0,19604.8139,72718.0,62.27414588261599,55.51
2019-02-01 10:00:00+00:00,6547.0,17661.1233,73059.0,64.79362058535153,56.9
2019-02-01 11:00:00+00:00,6934.0,15815.8438,72505.0,64.40934791377232,58.51
2019-02-01 12:00:00+00:00,6361.0,14154.819,71612.0,67.64996098269201,64.0
2019-02-01 13:00:00+00:00,4938.0,13754.9588,69957.0,65.3431628817542,64.93
2019-02-01 14:00:00+00:00,2950.0,13395.2551,68779.0,64.63283493369907,64.55
2019-02-01 15:00:00+00:00,955.0,13117.8514,68319.0,65.8107274257147,63.91
2019-02-01 16:00:00+00:00,23.0,13286.8356,70217.0,68.98861752650178,67.71
2019-02-01 17:00:00+00:00,0.0,13626.1357,71146.0,69.7432514701359,69.98
2019-02-01 18:00:00+00:00,0.0,14118.7951,69488.0,64.59866315478683,67.34
2019-02-01 19:00:00+00:00,0.0,12785.8746,65245.0,59.55447422645021,62.99
2019-02-01 20:00:00+00:00,0.0,11577.7676,61976.0,54.48301148022852,55.32
2019-02-01 21:00:00+00:00,0.0,10515.4058,59960.0,53.9427871084083,54.01
2019-02-01 22:00:00+00:00,0.0,9653.212,56377.0,50.55466366854837,50.92
2019-02-01 23:00:00+00:00,0.0,5969.1625,53644.0,48.25518794228476,50.04
2019-02-02 00:00:00+00:00,0.0,5283.8111,51491.0,46.30093736195844,47.07
2019-02-02 01:00:00+00:00,0.0,4718.9242,50170.0,42.06031602244083,45.7
2019-02-02 02:00:00+00:00,0.0,4296.2051,49598.0,40.807338522604375,43.14
2019-02-02 03:00:00+00:00,0.0,4022.5562,49653.0,40.42776059752362,42.71
2019-02-02 04:00:00+00:00,0.0,3817.0289,49282.0,39.81198280194331,42.6
2019-02-02 05:00:00+00:00,0.0,3818.2549,49750.0,41.93152623425616,43.47
2019-02-02 06:00:00+00:00,8.0,4011.8507,52578.0,46.58451234163399,47.68
2019-02-02 07:00:00+00:00,905.0,3690.334,56280.0,49.47084152681649,51.47
2019-02-02 08:00:00+00:00,2919.0,3549.7214,59289.0,52.9822943565772,55.79
2019-02-02 09:00:00+00:00,4742.0,3550.8859,60670.0,57.07400862146712,59.5
2019-02-02 10:00:00+00:00,5923.0,3486.3809,61173.0,56.63453353731652,59.15
2019-02-02 11:00:00+00:00,6272.0,3522.9774,60535.0,55.885797603822624,56.08
2019-02-02 12:00:00+00:00,5754.0,3638.5644,58575.0,49.70994516386862,50.33
2019-02-02 13:00:00+00:00,4472.0,3880.2593,57013.0,48.18213639538028,49.09
2019-02-02 14:00:00+00:00,2683.0,4192.9541,56462.0,48.649025647405246,48.6
2019-02-02 15:00:00+00:00,888.0,4609.8478,56704.0,51.53190694446835,49.39
2019-02-02 16:00:00+00:00,24.0,4801.9011,59861.0,57.62283650838648,56.86
2019-02-02 17:00:00+00:00,0.0,5173.8522,61833.0,56.9735851926976,57.91
2019-02-02 18:00:00+00:00,0.0,5782.5115,60209.0,55.78187505074286,54.59
2019-02-02 19:00:00+00:00,0.0,5747.3199,56847.0,53.49395158551766,50.43
2019-02-02 20:00:00+00:00,0.0,5812.0846,54230.0,49.68868894342945,48.48
2019-02-02 21:00:00+00:00,0.0,5964.2793,53717.0,48.64982307662046,48.49
2019-02-02 22:00:00+00:00,0.0,6310.3684,51087.0,46.49314784709,46.06
2019-02-02 23:00:00+00:00,0.0,7816.9577,48625.0,43.92057048864648,44.8
2019-02-03 00:00:00+00:00,0.0,8843.9646,46979.0,39.22962341412633,41.29
2019-02-03 01:00:00+00:00,0.0,9431.5027,46074.0,38.64544114706808,40.48
2019-02-03 02:00:00+00:00,0.0,10204.071,45656.0,37.39047787909503,39.0
2019-02-03 03:00:00+00:00,0.0,11161.4559,45352.0,36.62809731816336,38.9
2019-02-03 04:00:00+00:00,0.0,11292.6225,44770.0,36.96676413948396,38.47
2019-02-03 05:00:00+00:00,0.0,11624.6178,43528.0,38.554144852135884,39.88
2019-02-03 06:00:00+00:00,10.0,12150.3131,45067.0,38.05068869445079,40.97
2019-02-03 07:00:00+00:00,712.0,12203.0599,48457.0,42.08551746681458,43.8
2019-02-03 08:00:00+00:00,2171.0,12323.1247,52299.0,46.24591058372297,47.05
2019-02-03 09:00:00+00:00,3492.0,12502.711,54655.0,51.28686275322944,49.33
2019-02-03 10:00:00+00:00,4355.0,13405.7444,56639.0,53.28273528794314,51.11
2019-02-03 11:00:00+00:00,4624.0,14440.6837,56286.0,50.109550996674805,50.35
2019-02-03 12:00:00+00:00,4268.0,15592.5124,54225.0,49.00495732294472,47.09
2019-02-03 13:00:00+00:00,3353.0,14982.7141,52671.0,48.57668325676348,45.14
2019-02-03 14:00:00+00:00,2052.0,14488.234,52168.0,48.78003262011383,44.4
2019-02-03 15:00:00+00:00,710.0,14152.945,52562.0,48.6481107035679,45.79
2019-02-03 16:00:00+00:00,22.0,12938.0286,56279.0,55.127851878857385,51.94
2019-02-03 17:00:00+00:00,0.0,11958.3331,59088.0,57.86889552999299,59.54
2019-02-03 18:00:00+00:00,0.0,11266.1665,58234.0,55.23467883601923,57.94
2019-02-03 19:00:00+00:00,0.0,10790.6926,55993.0,53.85389021294243,54.69
2019-02-03 20:00:00+00:00,0.0,10378.118,54162.0,49.46182901679299,51.94
2019-02-03 21:00:00+00:00,0.0,10023.9579,54547.0,46.32195433494883,51.04
2019-02-03 22:00:00+00:00,0.0,9929.531,51536.0,37.30638999133265,46.42
2019-02-03 23:00:00+00:00,0.0,10622.7184,50894.0,40.15931098111598,43.7
2019-02-04 00:00:00+00:00,0.0,11183.9896,49825.0,40.12831754623392,41.37
2019-02-04 01:00:00+00:00,0.0,11622.4147,49623.0,35.72090353876282,40.48
2019-02-04 02:00:00+00:00,0.0,12110.8688,49853.0,36.32695254972671,39.21
2019-02-04 03:00:00+00:00,0.0,12667.6213,51089.0,37.638086672117765,38.55
2019-02-04 04:00:00+00:00,0.0,13173.825,54864.0,40.192168204400296,40.71
2019-02-04 05:00:00+00:00,0.0,13774.6993,62709.0,48.57872220601154,49.05
2019-02-04 06:00:00+00:00,33.0,14417.0222,69234.0,61.30120895123907,60.67
2019-02-04 07:00:00+00:00,1905.0,14559.1374,71432.0,63.07384643620935,58.93
2019-02-04 08:00:00+00:00,5691.0,14759.0071,72280.0,57.79637239532887,55.47
2019-02-04 09:00:00+00:00,9062.0,15012.2795,73200.0,49.11486437222696,48.15
2019-02-04 10:00:00+00:00,11229.0,15722.3519,73652.0,47.08436946100793,43.46
2019-02-04 11:00:00+00:00,11855.0,16430.1933,72990.0,45.17744144031906,41.69
2019-02-04 12:00:00+00:00,10883.0,17078.1104,72327.0,44.141084914661306,40.47
2019-02-04 13:00:00+00:00,8499.0,17763.4367,71085.0,43.496930881420376,41.01
2019-02-04 14:00:00+00:00,5171.0,18479.6606,70411.0,49.4854666410493,43.37
2019-02-04 15:00:00+00:00,1807.0,19232.3514,69623.0,53.22542097370789,43.82
2019-02-04 16:00:00+00:00,58.0,21326.0717,71282.0,55.17139978052617,49.06
2019-02-04 17:00:00+00:00,0.0,23483.6319,72775.0,53.89663591877022,46.78
2019-02-04 18:00:00+00:00,0.0,25680.3619,71790.0,49.48405914323619,42.08
2019-02-04 19:00:00+00:00,0.0,25758.9651,67908.0,48.49517002779553,39.42
2019-02-04 20:00:00+00:00,0.0,25719.5953,63955.0,45.99429296327445,38.75
2019-02-04 21:00:00+00:00,0.0,25571.6713,61405.0,44.12927575882711,38.52
2019-02-04 22:00:00+00:00,0.0,24526.51,56849.0,39.08051474752757,32.51
2019-02-04 23:00:00+00:00,0.0,23203.5898,55366.0,39.30710812960344,34.49
2019-02-05 00:00:00+00:00,0.0,21424.0844,53785.0,40.48578966532166,36.71
2019-02-05 01:00:00+00:00,0.0,20430.951,53122.0,41.27862791916618,38.42
2019-02-05 02:00:00+00:00,0.0,19448.6899,53254.0,41.0660063717612,39.39
2019-02-05 03:00:00+00:00,0.0,18479.4167,54255.0,39.4855909846566,39.82
2019-02-05 04:00:00+00:00,0.0,17717.5928,57378.0,44.26304066700703,41.72
2019-02-05 05:00:00+00:00,0.0,17010.8695,64424.0,55.28749372710768,50.31
2019-02-05 06:00:00+00:00,29.0,16335.8034,70442.0,65.44009585951352,61.52
2019-02-05 07:00:00+00:00,1587.0,15570.7804,72347.0,64.36803305236067,62.31
2019-02-05 08:00:00+00:00,4766.0,14837.6695,72690.0,65.32837265565246,62.31
2019-02-05 09:00:00+00:00,7611.0,14133.4366,73208.0,65.62171006151675,64.56
2019-02-05 10:00:00+00:00,9457.0,14043.4653,73426.0,61.98893880678379,62.85
2019-02-05 11:00:00+00:00,10009.0,14046.0375,72578.0,60.41617097199591,58.63
2019-02-05 12:00:00+00:00,9215.0,14159.4465,71752.0,60.29064502066015,57.81
2019-02-05 13:00:00+00:00,7226.0,12982.7888,70377.0,58.05587664800435,57.96
2019-02-05 14:00:00+00:00,4431.0,11743.5054,69651.0,58.48909832193924,58.04
2019-02-05 15:00:00+00:00,1587.0,10516.7536,69090.0,61.11035696105858,60.35
2019-02-05 16:00:00+00:00,67.0,9987.6284,71209.0,63.3936102481878,63.06
2019-02-05 17:00:00+00:00,0.0,9631.4857,73061.0,63.43626689684931,65.79
2019-02-05 18:00:00+00:00,0.0,9499.5051,72038.0,63.84734344877677,62.63
2019-02-05 19:00:00+00:00,0.0,9865.6061,68104.0,58.94264893245968,61.77
2019-02-05 20:00:00+00:00,0.0,10258.1978,64383.0,51.01080402010053,53.38
2019-02-05 21:00:00+00:00,0.0,10647.8839,61803.0,47.75738257612094,50.12
2019-02-05 22:00:00+00:00,0.0,10924.6548,57372.0,44.857045194856006,46.98
2019-02-05 23:00:00+00:00,0.0,11641.5605,55349.0,43.0607063171108,42.8
2019-02-06 00:00:00+00:00,0.0,11924.4704,53841.0,40.92601114671876,41.63
2019-02-06 01:00:00+00:00,0.0,11986.3592,53243.0,41.53980955522889,40.98
2019-02-06 02:00:00+00:00,0.0,12112.3788,53423.0,42.22754969394833,40.4
2019-02-06 03:00:00+00:00,0.0,12319.4772,54421.0,40.97678834417999,41.38
2019-02-06 04:00:00+00:00,0.0,12863.0496,57512.0,41.04437820033775,42.31
2019-02-06 05:00:00+00:00,0.0,13510.8097,64483.0,49.63662432780186,51.1
2019-02-06 06:00:00+00:00,47.0,14237.0402,70464.0,56.009378759558295,57.59
2019-02-06 07:00:00+00:00,2003.0,14789.3725,72454.0,55.90093817222981,59.01
2019-02-06 08:00:00+00:00,5726.0,15373.8529,72935.0,48.03140543495601,53.34
2019-02-06 09:00:00+00:00,9022.0,15933.6643,73608.0,49.10141207136724,53.54
2019-02-06 10:00:00+00:00,11141.0,15479.4427,73961.0,47.91250739155382,53.32
2019-02-06 11:00:00+00:00,11759.0,14894.3659,73162.0,47.41587836966326,53.19
2019-02-06 12:00:00+00:00,10820.0,14193.8556,72357.0,47.80569283289529,52.81
2019-02-06 13:00:00+00:00,8503.0,13947.3583,70933.0,48.2001265565232,52.93
2019-02-06 14:00:00+00:00,5256.0,13800.6753,70102.0,50.04607900867089,54.3
2019-02-06 15:00:00+00:00,1939.0,13784.6189,69375.0,53.12019851687454,56.73
2019-02-06 16:00:00+00:00,93.0,14090.5518,70913.0,58.24965467602898,60.27
2019-02-06 17:00:00+00:00,0.0,14493.9539,72945.0,60.36556528846814,62.4
2019-02-06 18:00:00+00:00,0.0,14985.8677,71957.0,58.85512739548842,59.62
2019-02-06 19:00:00+00:00,0.0,14257.6469,67966.0,54.67054103253396,55.8
2019-02-06 20:00:00+00:00,0.0,13572.364,64196.0,51.63552171644724,50.49
2019-02-06 21:00:00+00:00,0.0,12942.601,61520.0,51.718753112924176,49.5
2019-02-06 22:00:00+00:00,0.0,12507.9989,56995.0,49.26543035769697,46.18
2019-02-06 23:00:00+00:00,0.0,13177.2259,55294.0,45.89448909809489,46.25
2019-02-07 00:00:00+00:00,0.0,13167.3662,53351.0,42.85695758126472,45.21
2019-02-07 01:00:00+00:00,0.0,14892.1976,52349.0,41.53365127602997,41.24
2019-02-07 02:00:00+00:00,0.0,16670.3385,52601.0,40.09553054164296,38.05
2019-02-07 03:00:00+00:00,0.0,18412.6021,53599.0,40.69050862086272,37.0
2019-02-07 04:00:00+00:00,0.0,20628.2819,56375.0,41.26225374093456,39.04
2019-02-07 05:00:00+00:00,0.0,22677.8838,64021.0,53.29811708129109,48.06
2019-02-07 06:00:00+00:00,39.0,24537.3889,70408.0,61.14079176309258,53.29
2019-02-07 07:00:00+00:00,1396.0,25730.6363,72372.0,60.42116213176766,53.04
2019-02-07 08:00:00+00:00,3830.0,26748.3764,72701.0,59.195299236107374,51.98
2019-02-07 09:00:00+00:00,5988.0,27582.0059,73250.0,58.12440777497927,51.47
2019-02-07 10:00:00+00:00,7382.0,28011.9141,73528.0,58.30274450651742,46.38
2019-02-07 11:00:00+00:00,7797.0,28236.593,72986.0,55.98041753193616,43.24
2019-02-07 12:00:00+00:00,7190.0,28291.7821,72043.0,53.860852380736645,42.32
2019-02-07 13:00:00+00:00,5674.0,29070.9498,70730.0,53.02907969521985,40.75
2019-02-07 14:00:00+00:00,3536.0,29789.0061,69730.0,51.936758702118205,41.63
2019-02-07 15:00:00+00:00,1329.0,30366.6252,68748.0,50.7588852554597,41.77
2019-02-07 16:00:00+00:00,74.0,31104.2437,70919.0,55.69836476625567,51.37
2019-02-07 17:00:00+00:00,0.0,31596.9703,73094.0,56.09375870171184,51.4
2019-02-07 18:00:00+00:00,0.0,31777.1782,71782.0,50.85616421823633,45.75
2019-02-07 19:00:00+00:00,0.0,31826.9244,67810.0,51.86061442482141,46.07
2019-02-07 20:00:00+00:00,0.0,31668.2987,64445.0,46.49885711480398,41.47
2019-02-07 21:00:00+00:00,0.0,31343.1696,61401.0,45.5840859290558,38.71
2019-02-07 22:00:00+00:00,0.0,30856.0532,57080.0,41.63257040567363,33.68
2019-02-07 23:00:00+00:00,0.0,28703.075,54156.0,37.03013858077175,32.73
2019-02-08 00:00:00+00:00,0.0,28420.4119,52101.0,36.92221363944131,33.24
2019-02-08 01:00:00+00:00,0.0,27919.3739,51268.0,37.16476936648324,32.57
2019-02-08 02:00:00+00:00,0.0,27442.2472,51917.0,37.68593255637836,31.16
2019-02-08 03:00:00+00:00,0.0,26979.1973,53335.0,42.60105719494606,35.71
2019-02-08 04:00:00+00:00,0.0,26583.6849,56624.0,44.92380428397121,38.99
2019-02-08 05:00:00+00:00,0.0,26175.1391,63742.0,46.80312485468514,45.85
2019-02-08 06:00:00+00:00,49.0,25719.7627,69462.0,52.56943476563224,56.33
2019-02-08 07:00:00+00:00,1660.0,26340.3949,71299.0,53.37240976157651,57.94
2019-02-08 08:00:00+00:00,4482.0,26817.5125,71571.0,48.37002245673561,54.91
2019-02-08 09:00:00+00:00,6961.0,27140.4879,71982.0,39.24676060574152,51.35
2019-02-08 10:00:00+00:00,8550.0,29179.3734,72277.0,37.99155907923168,50.66
2019-02-08 11:00:00+00:00,9010.0,30890.4346,71618.0,32.07506573800676,44.59
2019-02-08 12:00:00+00:00,8301.0,32240.3271,70191.0,26.15782563315809,39.51
2019-02-08 13:00:00+00:00,6556.0,31187.9341,68444.0,21.487373024498183,38.77
2019-02-08 14:00:00+00:00,4105.0,29947.2736,67395.0,24.954380050910668,42.31
2019-02-08 15:00:00+00:00,1579.0,28527.1828,66901.0,30.07898297961762,43.98
2019-02-08 16:00:00+00:00,100.0,29650.2473,68545.0,39.86911764175283,49.61
2019-02-08 17:00:00+00:00,0.0,30675.3982,70780.0,40.36232081357373,50.66
2019-02-08 18:00:00+00:00,0.0,31523.9537,69429.0,34.87453012775392,46.04
2019-02-08 19:00:00+00:00,0.0,32451.1606,65247.0,25.83485095192638,35.88
2019-02-08 20:00:00+00:00,0.0,33130.3004,61351.0,22.634333385419428,33.96
2019-02-08 21:00:00+00:00,0.0,33595.7264,58536.0,14.010596304653856,27.56
2019-02-08 22:00:00+00:00,0.0,34030.7919,55063.0,10.813920411967036,24.47
2019-02-08 23:00:00+00:00,0.0,34539.3711,50919.0,-2.8890319204604906,0.02
2019-02-09 00:00:00+00:00,0.0,34831.2527,48678.0,3.9302158466883457,0.08
2019-02-09 01:00:00+00:00,0.0,35381.4335,47294.0,5.510774140825158,-4.09
2019-02-09 02:00:00+00:00,0.0,35879.8167,47458.0,5.290392694063924,-4.0
2019-02-09 03:00:00+00:00,0.0,36309.6189,47818.0,8.837543972062914,0.06
2019-02-09 04:00:00+00:00,0.0,37475.7132,48054.0,10.540255285488282,0.09
2019-02-09 05:00:00+00:00,0.0,38345.2185,48817.0,7.246324577409036,0.05
2019-02-09 06:00:00+00:00,78.0,38885.883,52087.0,1.9044729145473045,6.37
2019-02-09 07:00:00+00:00,2219.0,39081.321,56042.0,3.0027550093831405,12.08
2019-02-09 08:00:00+00:00,5786.0,38851.2105,59192.0,-0.6385927663546942,11.18
2019-02-09 09:00:00+00:00,8906.0,38165.939,60596.0,1.3538805308702435,10.64
2019-02-09 10:00:00+00:00,10907.0,38649.5731,61615.0,-6.109705361583614,4.12
2019-02-09 11:00:00+00:00,11490.0,38751.6565,60785.0,-12.516729910049444,0.05
2019-02-09 12:00:00+00:00,10605.0,38512.7455,58549.0,-8.705868476424746,-0.1
2019-02-09 13:00:00+00:00,8410.0,38628.9283,56972.0,2.5204101814294253,-2.05
2019-02-09 14:00:00+00:00,5312.0,38600.8821,56058.0,3.57274824162184,0.09
2019-02-09 15:00:00+00:00,2089.0,38348.2647,56268.0,17.889985264206523,9.64
2019-02-09 16:00:00+00:00,134.0,38378.3592,59532.0,30.425005507257797,26.97
2019-02-09 17:00:00+00:00,0.0,37923.3448,62625.0,40.1211591061955,36.17
2019-02-09 18:00:00+00:00,0.0,36901.499,60149.0,38.23619813444847,25.97
2019-02-09 19:00:00+00:00,0.0,36400.5897,56243.0,34.25687065398234,16.96
2019-02-09 20:00:00+00:00,0.0,35593.1353,53567.0,21.217730465949767,0.09
2019-02-09 21:00:00+00:00,0.0,34553.7617,53024.0,31.938926967041684,12.91
